תאריך,שם ירק,סוג א,מובחר
13/5/2013,"תפוא""ד שקים",3.5,3.8
13/5/2013,"תפוא""ד באריזה קמעונאית",3.9,4.1
13/5/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",4.2,4.6
13/5/2013,"תפוא""ד אדום בשקים",4.6,4.9
13/5/2013,"תפוא""ד אדום באריזה קמעונאית",5,5.2
13/5/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",5.2,5.6
13/5/2013,גזר בשקים,2,2.2
13/5/2013,גזר באריזה קמעונאית,2.4,2.6
13/5/2013,בצל יבש,2,2.2
13/5/2013,בצל אדום,3,3.4
13/5/2013,שום,13,14
13/5/2013,פלפל ירוק מאורך-,5,5.5
13/5/2013,פלפל ירוק מזני בלוקי,5.5,6
13/5/2013,פלפל בהיר,5.5,6
13/5/2013,פלפל אדום איכות מעולה,10,14
13/5/2013,פלפל כתום,10,14
13/5/2013,פלפל צהוב איכות מעולה,10,14
13/5/2013,פלפל חריף,3.8,4.2
13/5/2013,חצילים,2.2,2.6
13/5/2013,חציל חממה ,5.6,5.8
13/5/2013,מלפפון חממה ,3.3,
13/5/2013,כרוב לבן,1.4,
13/5/2013,כרוב אדום,2.2,
13/5/2013,שומר,2.8,
13/5/2013,כרובית,3.6,4
13/5/2013,קישואים איכות מעולה,4.4,4.8
13/5/2013,חסה 8 יחידות,16,18
13/5/2013,אבטיח,2.4,2.8
13/5/2013,מילון גליה מעולה,5.2,5.5
13/5/2013,מילון כתום,5,5.4
13/5/2013,צנון,3,
13/5/2013,סלק איכות מעולה,2.2,
13/5/2013,דלעת,5.6,
13/5/2013,דלורית,4.4,
13/5/2013,בטטות,5,5.5
13/5/2013,בטטות איכות מעולה,8,8.5
13/5/2013,ברוקולי באריזה קמעונאית,9,
13/5/2013,קולורבי איכות מעולה,3.6,3.8
13/5/2013,שעועית ירוקה,8,
13/5/2013,לוף,5,6
13/5/2013,בצל ירוק,4.8,
13/5/2013,תירס באריזה קמעונאית,5.4,6
12/5/2013,עגבניות חממה ,2.8,3.2
12/5/2013,עגבניות באשכולות ,2.8,3.2
12/5/2013,עגבניות שרי באשכולות,4.8,5.2
12/5/2013,"תפוא""ד שקים",3.5,3.8
12/5/2013,"תפוא""ד באריזה קמעונאית",3.9,4.1
12/5/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",4.2,4.6
12/5/2013,"תפוא""ד אדום בשקים",4.6,4.9
12/5/2013,"תפוא""ד אדום באריזה קמעונאית",5,5.2
12/5/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",5.2,5.6
12/5/2013,גזר בשקים,2,2.2
12/5/2013,גזר באריזה קמעונאית,2.4,2.6
12/5/2013,בצל יבש,2,2.2
12/5/2013,בצל אדום,3.2,3.4
12/5/2013,שום,13,14
12/5/2013,פלפל ירוק מאורך-,6,6.5
12/5/2013,פלפל ירוק מזני בלוקי,6.5,7
12/5/2013,פלפל בהיר,6,6.5
12/5/2013,פלפל אדום איכות מעולה,10,14
12/5/2013,פלפל כתום,10,14
12/5/2013,פלפל צהוב איכות מעולה,10,14
12/5/2013,פלפל חריף,4.4,
12/5/2013,חצילים,2.2,2.6
12/5/2013,חציל חממה ,5.6,5.8
12/5/2013,מלפפון חממה ,3.3,
12/5/2013,כרוב לבן,1.4,
12/5/2013,כרוב אדום,2.2,
12/5/2013,שומר,2.8,
12/5/2013,כרובית,2.8,3.2
12/5/2013,קישואים איכות מעולה,3.8,4.2
12/5/2013,חסה 8 יחידות,15,18
12/5/2013,אבטיח,2.4,2.8
12/5/2013,מילון גליה מעולה,5.2,5.5
12/5/2013,מילון כתום,5.4,5.8
12/5/2013,צנון,3,
12/5/2013,סלק איכות מעולה,2.2,
12/5/2013,דלעת,5.8,
12/5/2013,דלורית,4.6,
12/5/2013,בטטות,5,5.5
12/5/2013,בטטות איכות מעולה,8,8.5
12/5/2013,ברוקולי באריזה קמעונאית,7.2,
12/5/2013,קולורבי איכות מעולה,3.6,3.8
12/5/2013,שעועית ירוקה,8,
12/5/2013,לוף,5,6
12/5/2013,בצל ירוק,3.8,
12/5/2013,תירס באריזה קמעונאית,5.4,6
9/5/2013,עגבניות חממה ,3,3.5
9/5/2013,עגבניות באשכולות ,3,3.5
9/5/2013,עגבניות שרי באשכולות,5,5.5
9/5/2013,"תפוא""ד שקים",3.5,3.8
9/5/2013,"תפוא""ד באריזה קמעונאית",3.9,4.1
9/5/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",4.2,4.6
9/5/2013,"תפוא""ד אדום בשקים",4.6,4.9
9/5/2013,"תפוא""ד אדום באריזה קמעונאית",5,5.2
9/5/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",5.2,5.6
9/5/2013,גזר בשקים,2,2.2
9/5/2013,גזר באריזה קמעונאית,2.4,2.6
9/5/2013,בצל יבש,2,2.4
9/5/2013,בצל אדום,3.2,3.6
9/5/2013,שום,14,14
9/5/2013,פלפל ירוק מאורך-,5.5,6
9/5/2013,פלפל ירוק מזני בלוקי,6.5,7
9/5/2013,פלפל בהיר,5.5,6
9/5/2013,פלפל אדום איכות מעולה,9,12
9/5/2013,פלפל כתום,9,12
9/5/2013,פלפל צהוב איכות מעולה,9,12
9/5/2013,פלפל חריף,4.4,
9/5/2013,חצילים,2.4,2.6
9/5/2013,חציל חממה ,5.5,5.8
9/5/2013,מלפפון חממה ,5.2,
9/5/2013,כרוב לבן,1.4,
9/5/2013,כרוב אדום,2,
9/5/2013,שומר,2.8,
9/5/2013,כרובית,2.6,3
9/5/2013,קישואים איכות מעולה,3.8,4.2
9/5/2013,חסה 8 יחידות,15,18
9/5/2013,אבטיח,2.5,2.8
9/5/2013,מילון גליה מעולה,5.2,5.5
9/5/2013,מילון כתום,5.6,6
9/5/2013,צנון,3,
9/5/2013,סלק איכות מעולה,2.2,
9/5/2013,לפת איכות מעולה,4,
9/5/2013,דלעת,6,
9/5/2013,דלורית,4.8,
9/5/2013,בטטות,5,5.5
9/5/2013,בטטות איכות מעולה,8,8.5
9/5/2013,ברוקולי באריזה קמעונאית,7,
9/5/2013,קולורבי איכות מעולה,3.4,3.6
9/5/2013,שעועית ירוקה,7,
9/5/2013,לוף,4.6,5.8
9/5/2013,בצל ירוק,4,
9/5/2013,תירס באריזה קמעונאית,5.5,6.5
8/5/2013,עגבניות חממה ,3,3.5
8/5/2013,עגבניות באשכולות ,3,3.5
8/5/2013,עגבניות שרי באשכולות,5.2,5.5
8/5/2013,"תפוא""ד שקים",3.5,3.8
8/5/2013,"תפוא""ד באריזה קמעונאית",3.9,4.1
8/5/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",4.2,4.6
8/5/2013,"תפוא""ד אדום בשקים",4.6,4.9
8/5/2013,"תפוא""ד אדום באריזה קמעונאית",5,5.2
8/5/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",5.2,5.6
8/5/2013,גזר בשקים,2,2.2
8/5/2013,גזר באריזה קמעונאית,2.4,2.6
8/5/2013,בצל יבש,2,2.4
8/5/2013,בצל אדום,3.2,3.6
8/5/2013,שום,14,14
8/5/2013,פלפל ירוק מאורך-,5,5.5
8/5/2013,פלפל ירוק מזני בלוקי,6.5,7
8/5/2013,פלפל בהיר,5,5.5
8/5/2013,פלפל אדום איכות מעולה,8.5,11
8/5/2013,פלפל כתום,8.5,11
8/5/2013,פלפל צהוב איכות מעולה,8.5,11
8/5/2013,פלפל חריף,4.4,
8/5/2013,חצילים,2.4,2.6
8/5/2013,חציל חממה ,5.5,5.8
8/5/2013,מלפפון חממה ,5.2,
8/5/2013,כרוב לבן,1.4,
8/5/2013,כרוב אדום,2,
8/5/2013,שומר,2.8,
8/5/2013,כרובית,2.6,3
8/5/2013,קישואים איכות מעולה,3.4,3.8
8/5/2013,חסה 8 יחידות,15,18
8/5/2013,אבטיח,2.5,3
8/5/2013,מילון גליה מעולה,5.8,6.2
8/5/2013,מילון כתום,6,6.4
8/5/2013,צנון,3,
8/5/2013,סלק איכות מעולה,2.2,
8/5/2013,לפת איכות מעולה,4,
8/5/2013,דלעת,6,
8/5/2013,דלורית,4.8,
8/5/2013,בטטות,5,5.5
8/5/2013,בטטות איכות מעולה,8,8.5
8/5/2013,ברוקולי באריזה קמעונאית,7,
8/5/2013,קולורבי איכות מעולה,3.2,3.5
8/5/2013,שעועית ירוקה,7,
8/5/2013,לוף,4.8,6
8/5/2013,בצל ירוק,4,
8/5/2013,תירס באריזה קמעונאית,5.5,6.5
7/5/2013,עגבניות חממה ,3.2,3.5
7/5/2013,עגבניות באשכולות ,3.5,3.8
7/5/2013,עגבניות שרי באשכולות,5.5,6
7/5/2013,"תפוא""ד שקים",3.5,3.8
7/5/2013,"תפוא""ד באריזה קמעונאית",3.9,4.1
7/5/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",4.2,4.6
7/5/2013,"תפוא""ד אדום בשקים",4.6,4.9
7/5/2013,"תפוא""ד אדום באריזה קמעונאית",5,5.2
7/5/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",5.2,5.6
7/5/2013,גזר בשקים,2,2.2
7/5/2013,גזר באריזה קמעונאית,2.4,2.6
7/5/2013,בצל יבש,2,2.4
7/5/2013,בצל אדום,3.5,3.8
7/5/2013,שום,14,14
7/5/2013,פלפל ירוק מאורך-,4.5,5
7/5/2013,פלפל ירוק מזני בלוקי,6.5,7
7/5/2013,פלפל בהיר,5,5.5
7/5/2013,פלפל אדום איכות מעולה,8.5,11
7/5/2013,פלפל כתום,8.5,11
7/5/2013,פלפל צהוב איכות מעולה,8.5,11
7/5/2013,פלפל חריף,4.4,
7/5/2013,חצילים,2.4,2.6
7/5/2013,חציל חממה ,5.5,5.8
7/5/2013,מלפפון חממה ,5.2,
7/5/2013,כרוב לבן,1.4,
7/5/2013,כרוב אדום,2.2,
7/5/2013,שומר,3.2,
7/5/2013,כרובית,2.6,3
7/5/2013,קישואים איכות מעולה,3.4,3.8
7/5/2013,חסה 8 יחידות,17,18
7/5/2013,אבטיח,2.5,3
7/5/2013,מילון גליה מעולה,5.8,6.2
7/5/2013,מילון כתום,6.2,6.6
7/5/2013,צנון,3,
7/5/2013,סלק איכות מעולה,2.2,
7/5/2013,לפת איכות מעולה,4,
7/5/2013,דלעת,6.5,
7/5/2013,דלורית,5.2,6
7/5/2013,בטטות,5,5.5
7/5/2013,בטטות איכות מעולה,8,8.5
7/5/2013,ברוקולי באריזה קמעונאית,7.5,
7/5/2013,קולורבי איכות מעולה,3.2,3.5
7/5/2013,שעועית ירוקה,7,
7/5/2013,לוף,4.8,6
7/5/2013,בצל ירוק,4,
7/5/2013,תירס באריזה קמעונאית,5.5,6.5
6/5/2013,עגבניות חממה ,4.2,4.6
6/5/2013,עגבניות באשכולות ,4.5,4.8
6/5/2013,עגבניות שרי באשכולות,5,5.5
6/5/2013,"תפוא""ד שקים",3.5,3.8
6/5/2013,"תפוא""ד באריזה קמעונאית",3.9,4.1
6/5/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",4.2,4.6
6/5/2013,"תפוא""ד אדום בשקים",4.6,4.9
6/5/2013,"תפוא""ד אדום באריזה קמעונאית",5,5.2
6/5/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",5.2,5.6
6/5/2013,גזר בשקים,2,2.2
6/5/2013,גזר באריזה קמעונאית,2.4,2.6
6/5/2013,בצל יבש,2.2,2.4
6/5/2013,בצל אדום,3.6,4
6/5/2013,שום,14,14
6/5/2013,פלפל ירוק מאורך-,4,4.5
6/5/2013,פלפל ירוק מזני בלוקי,6,6.5
6/5/2013,פלפל בהיר,4.6,5
6/5/2013,פלפל אדום איכות מעולה,8.5,9.5
6/5/2013,פלפל כתום,8.5,9.5
6/5/2013,פלפל צהוב איכות מעולה,8.5,9.5
6/5/2013,פלפל חריף,4.2,
6/5/2013,חצילים,2.2,2.5
6/5/2013,חציל חממה ,5.2,5.5
6/5/2013,מלפפון חממה ,4.2,
6/5/2013,כרוב לבן,1.4,
6/5/2013,כרוב אדום,2.2,
6/5/2013,שומר,2.8,
6/5/2013,כרובית,3,3.5
6/5/2013,קישואים איכות מעולה,3,3.5
6/5/2013,חסה 8 יחידות,17,18
6/5/2013,אבטיח,2.5,3
6/5/2013,מילון גליה מעולה,5.8,6.2
6/5/2013,מילון כתום,6.6,7
6/5/2013,צנון,3,
6/5/2013,סלק איכות מעולה,2.2,
6/5/2013,לפת איכות מעולה,3.5,
6/5/2013,דלעת,6.5,
6/5/2013,דלורית,5.2,
6/5/2013,בטטות,5,5.5
6/5/2013,בטטות איכות מעולה,8,8.5
6/5/2013,ברוקולי באריזה קמעונאית,7.5,
6/5/2013,קולורבי איכות מעולה,3.2,3.5
6/5/2013,שעועית ירוקה,7,
6/5/2013,לוף,5,6
6/5/2013,בצל ירוק,4,
6/5/2013,תירס באריזה קמעונאית,5.5,6.5
5/5/2013,עגבניות חממה ,5,5.5
5/5/2013,עגבניות באשכולות ,5.4,5.8
5/5/2013,עגבניות שרי באשכולות,4.5,5
5/5/2013,"תפוא""ד שקים",3.5,3.8
5/5/2013,"תפוא""ד באריזה קמעונאית",3.9,4.1
5/5/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",4.2,4.6
5/5/2013,"תפוא""ד אדום בשקים",4.6,4.9
5/5/2013,"תפוא""ד אדום באריזה קמעונאית",5,5.2
5/5/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",5.2,5.6
5/5/2013,גזר בשקים,2,2.2
5/5/2013,גזר באריזה קמעונאית,2.4,2.6
5/5/2013,בצל יבש,2.4,2.6
5/5/2013,בצל אדום,4,4.2
5/5/2013,שום,14,14
5/5/2013,פלפל ירוק מאורך-,2.5,3
5/5/2013,פלפל ירוק מזני בלוקי,4.8,5.2
5/5/2013,פלפל בהיר,4.6,5
5/5/2013,פלפל אדום איכות מעולה,8.5,9.5
5/5/2013,פלפל כתום,8.5,9.5
5/5/2013,פלפל צהוב איכות מעולה,8.5,9.5
5/5/2013,פלפל חריף,4.2,
5/5/2013,חצילים,2,2.2
5/5/2013,חציל חממה ,5,5.4
5/5/2013,מלפפון חממה ,2.8,
5/5/2013,כרוב לבן,1.4,
5/5/2013,כרוב אדום,2,
5/5/2013,שומר,2.8,
5/5/2013,כרובית,3,3.5
5/5/2013,קישואים איכות מעולה,3,3.5
5/5/2013,חסה 8 יחידות,17,18
5/5/2013,אבטיח,2.6,3
5/5/2013,מילון גליה מעולה,5.8,6.2
5/5/2013,מילון כתום,6.8,7.2
5/5/2013,צנון,3,
5/5/2013,סלק איכות מעולה,2.2,
5/5/2013,לפת איכות מעולה,3.5,
5/5/2013,דלעת,7,
5/5/2013,דלורית,5.6,6
5/5/2013,בטטות,5,5.5
5/5/2013,בטטות איכות מעולה,8,8.5
5/5/2013,ברוקולי באריזה קמעונאית,7.5,
5/5/2013,קולורבי איכות מעולה,3.2,3.5
5/5/2013,שעועית ירוקה,7,
5/5/2013,לוף,5,6
5/5/2013,בצל ירוק,3,
5/5/2013,תירס באריזה קמעונאית,6,7
2/5/2013,עגבניות חממה ,5.4,5.8
2/5/2013,עגבניות באשכולות ,5.4,5.8
2/5/2013,עגבניות שרי באשכולות,4,4.4
2/5/2013,"תפוא""ד שקים",3.5,3.8
2/5/2013,"תפוא""ד באריזה קמעונאית",3.9,4.1
2/5/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",4.2,4.6
2/5/2013,"תפוא""ד אדום בשקים",4.6,4.9
2/5/2013,"תפוא""ד אדום באריזה קמעונאית",5,5.2
2/5/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",5.2,5.6
2/5/2013,גזר בשקים,2,2.2
2/5/2013,גזר באריזה קמעונאית,2.4,2.6
2/5/2013,בצל יבש,2.6,3
2/5/2013,בצל אדום,4,4.2
2/5/2013,שום,14,14
2/5/2013,פלפל קליפורני,4.4,4.8
2/5/2013,פלפל בהיר,4.6,4.8
2/5/2013,פלפל אדום איכות מעולה,7.8,8.2
2/5/2013,פלפל כתום,7.8,8.2
2/5/2013,פלפל צהוב איכות מעולה,7.8,8.2
2/5/2013,פלפל חריף,4.2,
2/5/2013,חצילים,2,2.2
2/5/2013,חציל חממה ,5,5.4
2/5/2013,מלפפון חממה ,2,
2/5/2013,כרוב לבן,1.2,
2/5/2013,כרוב אדום,1.8,
2/5/2013,שומר,2.4,
2/5/2013,כרובית,2.8,3
2/5/2013,קישואים איכות מעולה,3.5,4
2/5/2013,חסה 8 יחידות,17,18
2/5/2013,מילון גליה מעולה,5.6,6
2/5/2013,מילון כתום,6.6,7
2/5/2013,צנון,3,
2/5/2013,סלק איכות מעולה,2,
2/5/2013,לפת איכות מעולה,2.8,
2/5/2013,דלעת,7,
2/5/2013,דלורית,5.6,6
2/5/2013,בטטות,5,5.5
2/5/2013,בטטות איכות מעולה,8,8.5
2/5/2013,ברוקולי באריזה קמעונאית,7.5,
2/5/2013,קולורבי איכות מעולה,3,3.5
2/5/2013,שעועית ירוקה,7,
2/5/2013,לוף,5,6
2/5/2013,בצל ירוק,3,
2/5/2013,תירס באריזה קמעונאית,6,7
1/5/2013,עגבניות חממה ,5.4,5.8
1/5/2013,עגבניות באשכולות ,5.4,5.8
1/5/2013,עגבניות שרי באשכולות,3.8,4.2
1/5/2013,"תפוא""ד שקים",3.5,3.8
1/5/2013,"תפוא""ד באריזה קמעונאית",3.9,4.1
1/5/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",4.2,4.6
1/5/2013,"תפוא""ד אדום בשקים",4.6,4.9
1/5/2013,"תפוא""ד אדום באריזה קמעונאית",5,5.2
1/5/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",5.2,5.6
1/5/2013,גזר בשקים,2,2.2
1/5/2013,גזר באריזה קמעונאית,2.4,2.6
1/5/2013,בצל יבש,2.8,3
1/5/2013,בצל אדום,4,4.2
1/5/2013,שום,14,14
1/5/2013,פלפל קליפורני,4.4,4.8
1/5/2013,פלפל בהיר,4.4,4.8
1/5/2013,פלפל אדום איכות מעולה,7.6,8
1/5/2013,פלפל כתום,7.6,8
1/5/2013,פלפל צהוב איכות מעולה,7.6,8
1/5/2013,פלפל חריף,4,
1/5/2013,חצילים,1.8,2.2
1/5/2013,חציל חממה ,4.8,5
1/5/2013,מלפפון חממה ,1.8,
1/5/2013,כרוב לבן,1.2,
1/5/2013,כרוב אדום,1.8,
1/5/2013,שומר,1.8,
1/5/2013,כרובית,2.5,2.8
1/5/2013,קישואים איכות מעולה,3.2,3.5
1/5/2013,חסה 8 יחידות,17,18
1/5/2013,מילון גליה מעולה,5.4,5.8
1/5/2013,מילון כתום,6.4,6.8
1/5/2013,צנון,3,
1/5/2013,סלק איכות מעולה,2,
1/5/2013,לפת איכות מעולה,2.8,
1/5/2013,דלעת,7,
1/5/2013,דלורית,5.8,6
1/5/2013,בטטות,5,5.5
1/5/2013,בטטות איכות מעולה,8,8.5
1/5/2013,ברוקולי באריזה קמעונאית,7.5,
1/5/2013,קולורבי איכות מעולה,2.6,3
1/5/2013,שעועית ירוקה,7,
1/5/2013,לוף,5,6
1/5/2013,בצל ירוק,3,
1/5/2013,תירס באריזה קמעונאית,6,7
30/4/2013,עגבניות חממה ,5.4,5.8
30/4/2013,עגבניות באשכולות ,5.4,5.8
30/4/2013,עגבניות שרי באשכולות,3.8,4.2
30/4/2013,"תפוא""ד שקים",3.5,3.8
30/4/2013,"תפוא""ד באריזה קמעונאית",3.9,4.1
30/4/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",4.2,4.6
30/4/2013,"תפוא""ד אדום בשקים",4.6,4.9
30/4/2013,"תפוא""ד אדום באריזה קמעונאית",5,5.2
30/4/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",5.2,5.6
30/4/2013,גזר בשקים,2,2.2
30/4/2013,גזר באריזה קמעונאית,2.4,2.6
30/4/2013,בצל יבש,3,3.2
30/4/2013,בצל אדום,4,4.2
30/4/2013,שום,14,14
30/4/2013,פלפל קליפורני,4.4,4.8
30/4/2013,פלפל בהיר,4.4,4.8
30/4/2013,פלפל אדום איכות מעולה,7.2,7.6
30/4/2013,פלפל כתום,7.2,7.6
30/4/2013,פלפל צהוב איכות מעולה,7.2,7.5
30/4/2013,פלפל חריף,4.4,
30/4/2013,חצילים,1.8,2.2
30/4/2013,חציל חממה ,4.8,5
30/4/2013,מלפפון חממה ,1.8,
30/4/2013,כרוב לבן,1.2,
30/4/2013,כרוב אדום,1.8,
30/4/2013,שומר,1.8,
30/4/2013,כרובית,2.5,2.8
30/4/2013,קישואים איכות מעולה,2.8,3
30/4/2013,חסה 8 יחידות,17,18
30/4/2013,מילון גליה מעולה,5,5.4
30/4/2013,מילון כתום,6.2,6.6
30/4/2013,צנון,3,
30/4/2013,סלק איכות מעולה,2.2,
30/4/2013,לפת איכות מעולה,2.6,
30/4/2013,דלעת,7,
30/4/2013,דלורית,5.8,6
30/4/2013,בטטות,5,5.5
30/4/2013,בטטות איכות מעולה,8,8.5
30/4/2013,ברוקולי באריזה קמעונאית,7.5,
30/4/2013,קולורבי איכות מעולה,2.2,2.5
30/4/2013,שעועית ירוקה,7,
30/4/2013,לוף,5,6
30/4/2013,בצל ירוק,3,
30/4/2013,תירס באריזה קמעונאית,6.5,7.5
29/4/2013,עגבניות חממה ,5.4,5.8
29/4/2013,עגבניות באשכולות ,5.4,5.8
29/4/2013,עגבניות שרי באשכולות,3.8,4.2
29/4/2013,"תפוא""ד שקים",3.5,3.8
29/4/2013,"תפוא""ד באריזה קמעונאית",3.9,4.1
29/4/2013,"תפוא""ד באריזה קמעונאית לבן איכות מעולה",4.2,4.6
29/4/2013,"תפוא""ד אדום בשקים",4.6,4.9
29/4/2013,"תפוא""ד אדום באריזה קמעונאית",5,5.2
29/4/2013,"תפוא""ד אדום באריזה קמעונאית איכות מעולה",5.2,5.6
29/4/2013,גזר בשקים,2,2.2
29/4/2013,גזר באריזה קמעונאית,2.4,2.6
29/4/2013,בצל יבש,3.2,3.5
29/4/2013,בצל אדום,4,4.2
29/4/2013,שום,14,14
29/4/2013,פלפל קליפורני,4.6,5
29/4/2013,פלפל בהיר,4.4,4.8
29/4/2013,פלפל אדום איכות מעולה,7.2,7.6
29/4/2013,פלפל כתום,7.2,7.6
29/4/2013,פלפל צהוב איכות מעולה,7.2,7.5
29/4/2013,פלפל חריף,4.4,
29/4/2013,חצילים,2,2.4
29/4/2013,חציל חממה ,5,5.5
29/4/2013,מלפפון חממה ,2,
29/4/2013,כרוב לבן,1.2,
29/4/2013,כרוב אדום,1.8,
