תאריך,שם ירק,סוג א,מובחר
13/12/2012,לפת איכות מעולה,3.3,3.7
13/12/2012,דלעת,2.4,2.6
13/12/2012,דלורית,3,3.2
13/12/2012,בטטות,3,3.5
13/12/2012,בטטות איכות מעולה,5,5.4
13/12/2012,ברוקולי באריזה קמעונאית,11,
13/12/2012,קולורבי,4.4,4.6
13/12/2012,שעועית ירוקה,10,11
13/12/2012,לוף,14,
13/12/2012,בצל ירוק,4.8,5.2
13/12/2012,תירס באריזה קמעונאית,5,5.5
13/12/2012,ארטישוק,12,13
12/12/2012,עגבניות חממה ,3,3.2
12/12/2012,עגבניות באשכולות ,3,3.2
12/12/2012,עגבניות שרי באשכולות,7,7.5
12/12/2012,תפוא"ד שקים,3,3.2
12/12/2012,תפוא"ד באריזה קמעונאית,3.3,3.5
12/12/2012,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.6,3.8
12/12/2012,תפוא"ד אדום בשקים,2.6,2.7
12/12/2012,תפוא"ד אדום באריזה קמעונאית,2.8,3
12/12/2012,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.6,3.8
12/12/2012,גזר בשקים,3,3.2
12/12/2012,גזר באריזה קמעונאית,3.5,3.7
12/12/2012,בצל ריברסייד,3.5,3.6
12/12/2012,בצל אדום,3.2,3.5
12/12/2012,בצל באריזה קמעונאית,3.8,
12/12/2012,שום,15,16
12/12/2012,פלפל קליפורני,3.4,3.8
12/12/2012,פלפל בהיר,3.4,3.8
12/12/2012,פלפל אדום איכות מעולה,4.8,5.5
12/12/2012,פלפל צהוב חממה,4.8,5.5
12/12/2012,פלפל כתום,5.8,6.2
12/12/2012,פלפל חריף,2.8,3.2
12/12/2012,חצילים,1.3,1.6
12/12/2012,חציל חממה ,3.4,3.8
12/12/2012,מלפפון חממה ,2,
12/12/2012,כרוב לבן,1.2,
12/12/2012,כרוב אדום,2.1,
12/12/2012,שומר,2.6,3
12/12/2012,כרובית,3.4,3.8
12/12/2012,קישואים,3.6,4
12/12/2012,חסה 8 יחידות,20,21
12/12/2012,מילון גליה מעולה,6.2,6.4
12/12/2012,צנון,3.2,3.5
12/12/2012,סלק,2.6,3
12/12/2012,לפת איכות מעולה,3.3,3.7
12/12/2012,דלעת,2.4,2.6
12/12/2012,דלורית,3,3.2
12/12/2012,בטטות,3,3.5
12/12/2012,בטטות איכות מעולה,4.8,5.2
12/12/2012,ברוקולי באריזה קמעונאית,11,
12/12/2012,קולורבי,4.2,4.6
12/12/2012,שעועית ירוקה,10,11
12/12/2012,לוף,14,
12/12/2012,בצל ירוק,4.8,5.2
12/12/2012,תירס באריזה קמעונאית,5,5.5
12/12/2012,ארטישוק,11,12
11/12/2012,עגבניות חממה ,3.3,3.7
11/12/2012,עגבניות באשכולות ,3.5,3.8
11/12/2012,עגבניות שרי באשכולות,6.8,7.2
11/12/2012,תפוא"ד שקים,3,3.2
11/12/2012,תפוא"ד באריזה קמעונאית,3.3,3.5
11/12/2012,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.6,3.8
11/12/2012,תפוא"ד אדום בשקים,2.6,2.7
11/12/2012,תפוא"ד אדום באריזה קמעונאית,2.8,3
11/12/2012,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.6,3.8
11/12/2012,גזר בשקים,3,3.2
11/12/2012,גזר באריזה קמעונאית,3.5,3.7
11/12/2012,בצל ריברסייד,3.5,3.6
11/12/2012,בצל אדום,3.2,3.5
11/12/2012,בצל באריזה קמעונאית,3.6,
11/12/2012,שום,15,16
11/12/2012,פלפל קליפורני,3.4,3.8
11/12/2012,פלפל בהיר,3.2,3.5
11/12/2012,פלפל אדום איכות מעולה,4.8,5.5
11/12/2012,פלפל צהוב חממה,4.8,5.5
11/12/2012,פלפל כתום,5.8,6.2
11/12/2012,פלפל חריף,2.8,3.2
11/12/2012,חצילים,1.3,1.6
11/12/2012,חציל חממה ,3.4,3.8
11/12/2012,מלפפון חממה ,2,
11/12/2012,כרוב לבן,1.2,
11/12/2012,כרוב אדום,2.1,
11/12/2012,שומר,2.5,2.8
11/12/2012,כרובית,3,3.4
11/12/2012,קישואים,2.8,3.2
11/12/2012,חסה 8 יחידות,20,21
11/12/2012,מילון גליה מעולה,6.2,6.4
11/12/2012,צנון,3.2,3.5
11/12/2012,סלק,2.6,3
11/12/2012,לפת איכות מעולה,3.3,3.7
11/12/2012,דלעת,2.4,2.6
11/12/2012,דלורית,3,3.2
11/12/2012,בטטות,3,3.5
11/12/2012,בטטות איכות מעולה,4.8,5.2
11/12/2012,ברוקולי באריזה קמעונאית,10,
11/12/2012,קולורבי,4,4.4
11/12/2012,שעועית ירוקה,9,11
11/12/2012,לוף,14,
11/12/2012,בצל ירוק,4.8,5.2
11/12/2012,תירס באריזה קמעונאית,5,5.5
11/12/2012,ארטישוק,11,12
10/12/2012,עגבניות חממה ,3.3,3.7
10/12/2012,עגבניות באשכולות ,3.5,3.8
10/12/2012,עגבניות שרי באשכולות,6.4,6.8
10/12/2012,תפוא"ד שקים,3,3.2
10/12/2012,תפוא"ד באריזה קמעונאית,3.3,3.5
10/12/2012,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.6,3.8
10/12/2012,תפוא"ד אדום בשקים,2.6,2.7
10/12/2012,תפוא"ד אדום באריזה קמעונאית,2.8,3
10/12/2012,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.6,3.8
10/12/2012,גזר בשקים,3,3.2
10/12/2012,גזר באריזה קמעונאית,3.5,3.7
10/12/2012,בצל ריברסייד,3.5,3.6
10/12/2012,בצל אדום,3.2,3.5
10/12/2012,בצל באריזה קמעונאית,3.6,
10/12/2012,שום,15,16
10/12/2012,פלפל קליפורני,3.4,3.8
10/12/2012,פלפל בהיר,3.2,3.5
10/12/2012,פלפל אדום איכות מעולה,4.8,5.5
10/12/2012,פלפל צהוב חממה,5.2,5.6
10/12/2012,פלפל כתום,5.8,6.2
10/12/2012,פלפל חריף,3,3.2
10/12/2012,חצילים,1.3,1.6
10/12/2012,חציל חממה ,3.4,3.8
10/12/2012,מלפפון חממה ,2,
10/12/2012,כרוב לבן,1.2,
10/12/2012,כרוב אדום,2.1,
10/12/2012,שומר,2.5,2.8
10/12/2012,כרובית,3.2,3.6
10/12/2012,קישואים,2.8,3.2
10/12/2012,חסה 8 יחידות,20,21
10/12/2012,מילון גליה מעולה,6.2,6.4
10/12/2012,צנון,3.2,3.5
10/12/2012,סלק,2.6,3
10/12/2012,לפת איכות מעולה,3.3,3.7
10/12/2012,דלעת,2.4,2.6
10/12/2012,דלורית,3,3.2
10/12/2012,בטטות,3,3.5
10/12/2012,בטטות איכות מעולה,4.8,5.2
10/12/2012,ברוקולי באריזה קמעונאית,11,
10/12/2012,קולורבי,4,4.4
10/12/2012,שעועית ירוקה,9,11
10/12/2012,לוף,14,
10/12/2012,בצל ירוק,4.8,5.2
10/12/2012,תירס באריזה קמעונאית,5,5.5
10/12/2012,ארטישוק,11,12
9/12/2012,עגבניות חממה ,3.3,3.7
9/12/2012,עגבניות באשכולות ,3.5,3.8
9/12/2012,עגבניות שרי באשכולות,6.4,6.8
9/12/2012,תפוא"ד שקים,3,3.2
9/12/2012,תפוא"ד באריזה קמעונאית,3.3,3.5
9/12/2012,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.6,3.8
9/12/2012,תפוא"ד אדום בשקים,2.6,2.7
9/12/2012,תפוא"ד אדום באריזה קמעונאית,2.8,3
9/12/2012,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.6,3.8
9/12/2012,גזר בשקים,3.2,3.6
9/12/2012,גזר באריזה קמעונאית,3.6,3.8
9/12/2012,בצל ריברסייד,3.5,3.6
9/12/2012,בצל אדום,3.2,3.5
9/12/2012,בצל באריזה קמעונאית,3.6,
9/12/2012,שום,15,16
9/12/2012,פלפל קליפורני,3.4,3.8
9/12/2012,פלפל בהיר,3.2,3.5
9/12/2012,פלפל אדום איכות מעולה,4.8,5.5
9/12/2012,פלפל צהוב חממה,5.2,5.6
9/12/2012,פלפל כתום,5.8,6.2
9/12/2012,פלפל חריף,3,3.4
9/12/2012,חצילים,1.3,1.6
9/12/2012,חציל חממה ,3.4,3.8
9/12/2012,מלפפון חממה ,2.2,
9/12/2012,כרוב לבן,1.2,
9/12/2012,כרוב אדום,2.3,
9/12/2012,שומר,2.5,2.8
9/12/2012,כרובית,3.6,4
9/12/2012,קישואים,2.8,3.2
9/12/2012,חסה 8 יחידות,20,21
9/12/2012,מילון גליה מעולה,6.2,6.4
9/12/2012,צנון,3.2,3.5
9/12/2012,סלק,3,3.5
9/12/2012,לפת איכות מעולה,3.3,3.7
9/12/2012,דלעת,2.4,2.6
9/12/2012,דלורית,3,3.2
9/12/2012,בטטות,3,3.5
9/12/2012,בטטות איכות מעולה,4.8,5.2
9/12/2012,ברוקולי באריזה קמעונאית,11,
9/12/2012,קולורבי,4,4.4
9/12/2012,שעועית ירוקה,9,11
9/12/2012,לוף,16,
9/12/2012,בצל ירוק,5.2,5.5
9/12/2012,תירס באריזה קמעונאית,5,5.5
9/12/2012,ארטישוק,10,12
6/12/2012,עגבניות חממה ,4.4,4.8
6/12/2012,עגבניות באשכולות ,4.4,4.8
6/12/2012,עגבניות שרי באשכולות,6,6.5
6/12/2012,תפוא"ד שקים,3,3.2
6/12/2012,תפוא"ד באריזה קמעונאית,3.3,3.5
6/12/2012,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.6,3.8
6/12/2012,תפוא"ד אדום בשקים,2.6,2.7
6/12/2012,תפוא"ד אדום באריזה קמעונאית,2.8,3
6/12/2012,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.6,3.8
6/12/2012,גזר בשקים,3.4,3.6
6/12/2012,גזר באריזה קמעונאית,3.6,3.8
6/12/2012,בצל ריברסייד,3.5,3.6
6/12/2012,בצל אדום,3.2,3.5
6/12/2012,בצל באריזה קמעונאית,3.6,
6/12/2012,שום,15,16
6/12/2012,פלפל קליפורני,3.4,3.8
6/12/2012,פלפל בהיר,3.2,3.5
6/12/2012,פלפל אדום איכות מעולה,4.8,5.5
6/12/2012,פלפל צהוב חממה,5.2,5.6
6/12/2012,פלפל כתום,5.8,6.2
6/12/2012,פלפל חריף,3.5,4
6/12/2012,חצילים,1.3,1.6
6/12/2012,חציל חממה ,3.4,3.8
6/12/2012,מלפפון חממה ,3,
6/12/2012,כרוב לבן,1.4,
6/12/2012,כרוב אדום,2.6,
6/12/2012,שומר,2.8,3
6/12/2012,כרובית,4.8,5.2
6/12/2012,קישואים,3.5,3.8
6/12/2012,חסה 8 יחידות,20,21
6/12/2012,מילון גליה מעולה,6.2,6.4
6/12/2012,צנון,3.2,3.5
6/12/2012,סלק,3.5,3.8
6/12/2012,לפת איכות מעולה,3.6,4
6/12/2012,דלעת,2.4,2.6
6/12/2012,דלורית,3,3.2
6/12/2012,בטטות,3,3.5
6/12/2012,בטטות איכות מעולה,4.8,5.2
6/12/2012,ברוקולי באריזה קמעונאית,11,
6/12/2012,קולורבי,3.8,4
6/12/2012,שעועית ירוקה,8,10
6/12/2012,לוף,16,
6/12/2012,בצל ירוק,5.2,5.5
6/12/2012,תירס באריזה קמעונאית,5,5.5
5/12/2012,עגבניות חממה ,3.6,4
5/12/2012,עגבניות באשכולות ,3.8,4
5/12/2012,עגבניות שרי באשכולות,5.5,6
5/12/2012,תפוא"ד שקים,3,3.2
5/12/2012,תפוא"ד באריזה קמעונאית,3.3,3.5
5/12/2012,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.6,3.8
5/12/2012,תפוא"ד אדום בשקים,2.6,2.7
5/12/2012,תפוא"ד אדום באריזה קמעונאית,2.8,3
5/12/2012,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.6,3.8
5/12/2012,גזר בשקים,3.4,3.6
5/12/2012,גזר באריזה קמעונאית,3.6,3.8
5/12/2012,בצל ריברסייד,3.5,3.6
5/12/2012,בצל אדום,3.2,3.5
5/12/2012,בצל באריזה קמעונאית,3.6,
5/12/2012,שום,15,16
5/12/2012,פלפל קליפורני,3.4,3.8
5/12/2012,פלפל בהיר,3.2,3.5
5/12/2012,פלפל אדום איכות מעולה,4.8,5.5
5/12/2012,פלפל צהוב חממה,5.2,5.6
5/12/2012,פלפל כתום,5.8,6.2
5/12/2012,פלפל חריף,3,3.4
5/12/2012,חצילים,1.2,1.6
5/12/2012,חציל חממה ,2.6,3
5/12/2012,מלפפון חממה ,3.5,
5/12/2012,כרוב לבן,1.2,
5/12/2012,כרוב אדום,2.4,
5/12/2012,שומר,2.2,2.4
5/12/2012,כרובית,4,4.5
5/12/2012,קישואים,3.5,4
5/12/2012,חסה 8 יחידות,20,21
5/12/2012,מילון גליה מעולה,6,6.4
5/12/2012,צנון,3.2,3.5
5/12/2012,סלק,3.2,3.5
5/12/2012,לפת איכות מעולה,3.6,4
5/12/2012,דלעת,2.4,2.6
5/12/2012,דלורית,3,3.2
5/12/2012,בטטות,3,3.5
5/12/2012,בטטות איכות מעולה,4.8,5.2
5/12/2012,ברוקולי באריזה קמעונאית,11,
5/12/2012,קולורבי,3.6,4
5/12/2012,שעועית ירוקה,8,10
5/12/2012,לוף,16,
5/12/2012,בצל ירוק,5.2,5.5
5/12/2012,תירס באריזה קמעונאית,5,5.5
4/12/2012,עגבניות חממה ,3.2,3.5
4/12/2012,עגבניות באשכולות ,3.7,4
4/12/2012,עגבניות שרי באשכולות,5,5.5
4/12/2012,תפוא"ד שקים,3,3.2
4/12/2012,תפוא"ד באריזה קמעונאית,3.3,3.5
4/12/2012,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.6,3.8
4/12/2012,תפוא"ד אדום בשקים,2.6,2.7
4/12/2012,תפוא"ד אדום באריזה קמעונאית,2.8,3
4/12/2012,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.6,3.8
4/12/2012,גזר בשקים,3.4,3.6
4/12/2012,גזר באריזה קמעונאית,3.6,3.8
4/12/2012,בצל ריברסייד,3.5,3.6
4/12/2012,בצל אדום,3.2,3.5
4/12/2012,בצל באריזה קמעונאית,3.6,
4/12/2012,שום,15,16
4/12/2012,פלפל קליפורני,3.4,3.8
4/12/2012,פלפל בהיר,3.2,3.5
4/12/2012,פלפל אדום איכות מעולה,5,5.5
4/12/2012,פלפל צהוב חממה,5.2,5.6
4/12/2012,פלפל כתום,5.8,6.2
4/12/2012,פלפל חריף,2.5,2.8
4/12/2012,חצילים,1.2,1.6
4/12/2012,חציל חממה ,2.4,2.8
4/12/2012,מלפפון חממה ,3,
4/12/2012,כרוב לבן,1.2,
4/12/2012,כרוב אדום,2.4,
4/12/2012,שומר,2,2.4
4/12/2012,כרובית,4,4.5
4/12/2012,קישואים,3,3.4
4/12/2012,חסה 8 יחידות,20,21
4/12/2012,מילון גליה מעולה,5.6,6
4/12/2012,צנון,3.2,3.5
4/12/2012,סלק,3.2,3.5
4/12/2012,לפת איכות מעולה,3.6,4
4/12/2012,דלעת,2.4,2.6
4/12/2012,דלורית,3,3.2
4/12/2012,בטטות,3,3.5
4/12/2012,בטטות איכות מעולה,4.8,5.2
4/12/2012,ברוקולי באריזה קמעונאית,11,
4/12/2012,קולורבי,3.6,4
4/12/2012,שעועית ירוקה,8,10
4/12/2012,לוף,16,
4/12/2012,בצל ירוק,5,5.5
4/12/2012,תירס באריזה קמעונאית,5,5.5
3/12/2012,עגבניות חממה ,3.2,3.5
3/12/2012,עגבניות באשכולות ,3.5,3.8
3/12/2012,עגבניות שרי באשכולות,4.7,5
3/12/2012,תפוא"ד שקים,3,3.2
3/12/2012,תפוא"ד באריזה קמעונאית,3.3,3.5
3/12/2012,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.6,3.8
3/12/2012,תפוא"ד אדום בשקים,2.6,2.7
3/12/2012,תפוא"ד אדום באריזה קמעונאית,2.8,3
3/12/2012,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.6,3.8
3/12/2012,גזר בשקים,3.4,3.6
3/12/2012,גזר באריזה קמעונאית,3.6,3.8
3/12/2012,בצל ריברסייד,3.5,3.6
3/12/2012,בצל אדום,3.2,3.5
3/12/2012,בצל באריזה קמעונאית,3.6,
3/12/2012,שום,15,16
3/12/2012,פלפל קליפורני,3.5,4
3/12/2012,פלפל בהיר,3.2,3.5
3/12/2012,פלפל אדום איכות מעולה,5.2,5.6
3/12/2012,פלפל צהוב חממה,5.2,5.6
3/12/2012,פלפל כתום,5.8,6.2
3/12/2012,פלפל חריף,2.5,2.8
3/12/2012,חצילים,1.2,1.6
3/12/2012,חציל חממה ,2.4,2.8
3/12/2012,מלפפון חממה ,2.6,
3/12/2012,כרוב לבן,1.2,
3/12/2012,כרוב אדום,2.4,
3/12/2012,שומר,2,2.4
3/12/2012,כרובית,3.8,4.2
3/12/2012,קישואים,2.8,3.2
3/12/2012,חסה 8 יחידות,20,21
3/12/2012,מילון גליה מעולה,5.4,5.8
3/12/2012,צנון,3.2,3.5
3/12/2012,סלק,3.2,3.5
3/12/2012,לפת איכות מעולה,4,4.5
3/12/2012,דלעת,2.4,2.6
3/12/2012,דלורית,3,3.2
3/12/2012,בטטות,3,3.5
3/12/2012,בטטות איכות מעולה,4.8,5.2
3/12/2012,ברוקולי באריזה קמעונאית,11,
3/12/2012,קולורבי,3.6,4
3/12/2012,שעועית ירוקה,8,10
3/12/2012,לוף,16,
3/12/2012,בצל ירוק,5,5.5
3/12/2012,תירס באריזה קמעונאית,5,5.5
2/12/2012,עגבניות חממה ,3.2,3.5
2/12/2012,עגבניות באשכולות ,3.5,3.8
2/12/2012,עגבניות שרי באשכולות,4.4,4.8
2/12/2012,תפוא"ד שקים,3,3.2
2/12/2012,תפוא"ד באריזה קמעונאית,3.3,3.5
2/12/2012,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.6,3.8
2/12/2012,תפוא"ד אדום בשקים,2.6,2.7
2/12/2012,תפוא"ד אדום באריזה קמעונאית,2.8,3
2/12/2012,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.6,3.8
2/12/2012,גזר בשקים,3.4,3.6
2/12/2012,גזר באריזה קמעונאית,3.6,3.8
2/12/2012,בצל ריברסייד,3.4,3.6
2/12/2012,בצל אדום,3.2,3.5
2/12/2012,בצל באריזה קמעונאית,3.6,
2/12/2012,שום,15,16
2/12/2012,פלפל קליפורני,3.5,4
2/12/2012,פלפל בהיר,3.2,3.5
2/12/2012,פלפל אדום איכות מעולה,5.2,5.6
2/12/2012,פלפל צהוב חממה,5.2,5.6
2/12/2012,פלפל כתום,5.8,6.2
2/12/2012,פלפל חריף,2.5,2.8
2/12/2012,חצילים,1.2,1.6
2/12/2012,חציל חממה ,2.4,2.8
2/12/2012,מלפפון חממה ,2.6,
2/12/2012,כרוב לבן,1.2,
2/12/2012,כרוב אדום,2.4,
2/12/2012,שומר,2,2.4
2/12/2012,כרובית,3.6,4
2/12/2012,קישואים,3,3.4
2/12/2012,חסה 8 יחידות,20,21
2/12/2012,מילון גליה מעולה,5.4,5.8
2/12/2012,מילון כתום,3.8,4.2
2/12/2012,צנון,3.2,3.5
2/12/2012,סלק,3.2,3.5
2/12/2012,לפת איכות מעולה,4,4.5
2/12/2012,דלעת,2.4,2.6
2/12/2012,דלורית,3,3.2
2/12/2012,בטטות,3,3.5
2/12/2012,בטטות איכות מעולה,4.8,5.2
2/12/2012,ברוקולי באריזה קמעונאית,11,
2/12/2012,קולורבי,3.6,4
2/12/2012,שעועית ירוקה,8,10
2/12/2012,לוף,15,
2/12/2012,בצל ירוק,5.4,5.8
2/12/2012,תירס באריזה קמעונאית,5,5.5
29/11/2012,עגבניות חממה ,4.2,4.5
29/11/2012,עגבניות באשכולות ,4.2,4.5
29/11/2012,עגבניות שרי באשכולות,4,4.4
29/11/2012,תפוא"ד שקים,3,3.2
29/11/2012,תפוא"ד באריזה קמעונאית,3.3,3.5
29/11/2012,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.6,3.8
29/11/2012,תפוא"ד אדום בשקים,2.6,2.7
29/11/2012,תפוא"ד אדום באריזה קמעונאית,2.8,3
29/11/2012,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.6,3.8
29/11/2012,גזר בשקים,3.4,3.6
29/11/2012,גזר באריזה קמעונאית,3.8,4
29/11/2012,בצל ריברסייד,3.4,3.6
29/11/2012,בצל אדום,3.2,3.5
29/11/2012,בצל באריזה קמעונאית,3.6,
29/11/2012,שום,15,16
29/11/2012,פלפל קליפורני,4.2,4.6
29/11/2012,פלפל בהיר,3.2,3.5
29/11/2012,פלפל אדום איכות מעולה,5.2,5.6
29/11/2012,פלפל צהוב חממה,5.2,5.6
29/11/2012,פלפל כתום,5.8,6.2
29/11/2012,פלפל חריף,2.5,2.8
29/11/2012,חצילים,1.2,1.6
29/11/2012,חציל חממה ,2.8,3.2
29/11/2012,מלפפון חממה ,2.2,
29/11/2012,כרוב לבן,1.2,
29/11/2012,כרוב אדום,2.7,
29/11/2012,שומר,2.6,3
29/11/2012,כרובית,3.6,4
29/11/2012,קישואים,3.4,3.8
29/11/2012,חסה 8 יחידות,20,21
29/11/2012,מילון גליה מעולה,4.8,5
29/11/2012,מילון כתום,3.8,4.2
29/11/2012,צנון,3,3.5
29/11/2012,סלק,2.8,3.2
29/11/2012,לפת איכות מעולה,4.5,5
29/11/2012,דלעת,2.4,2.6
29/11/2012,דלורית,3,3.2
29/11/2012,בטטות,3,3.5
29/11/2012,בטטות איכות מעולה,4.8,5.2
29/11/2012,ברוקולי באריזה קמעונאית,11,
29/11/2012,קולורבי,3.6,4
29/11/2012,שעועית ירוקה,8,10
29/11/2012,לוף,14,
29/11/2012,בצל ירוק,5.4,5.8
29/11/2012,תירס באריזה קמעונאית,5,5.5
28/11/2012,עגבניות חממה ,4.8,5.2
28/11/2012,עגבניות באשכולות ,4.6,5
28/11/2012,עגבניות שרי באשכולות,3.8,4.2
28/11/2012,תפוא"ד שקים,3,3.2
28/11/2012,תפוא"ד באריזה קמעונאית,3.3,3.5
28/11/2012,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.6,3.8
28/11/2012,תפוא"ד אדום בשקים,2.6,2.7
28/11/2012,תפוא"ד אדום באריזה קמעונאית,2.8,3
28/11/2012,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.6,3.8
28/11/2012,גזר בשקים,3.4,3.6
28/11/2012,גזר באריזה קמעונאית,3.8,4
28/11/2012,בצל ריברסייד,3.4,3.6
28/11/2012,בצל אדום,3.2,3.5
28/11/2012,בצל באריזה קמעונאית,3.6,
